Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
33405643900014;0691654Y;OGEC ST SYMPHORIEN SUR COISE;;;actif;inconnue;Rue Chanoine Pavailler 69590 Saint-Symphorien-sur-Coise;Lyon;Auvergne-Rhône-Alpes;Non;;cfa_ec;1;;25/01/2022;;0691654Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77559574700087;0380018N;CTRE REGIONAL ETUD ENSEIG FORMAT & INSER;;84380660638;actif;inconnue;22 Rue Prosper Merimée 38100 Grenoble;Grenoble;Auvergne-Rhône-Alpes;Non;;cfa_ec;3;;25/01/2022;0380018N;0380018N;0381741L;0381806G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78156439800035;;OGEC ST JACQUES DE COMPOSTELLE;;54860059086;actif;responsable_formateur;2 Avenue de la Revolution 86000 Poitiers;Poitiers;Nouvelle-Aquitaine;Non;;cfa_ec;1;1;25/01/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77949065500031;0382375A;ASSO FAMILIALE DE GESTION DE VALLON-BONNEVAUX ASSO RESPONSABLE DU LYCEE DE LENSEIGNEMENT AGRICOLE PRIVE VALLON-BONNEVAUX;;82380457338;actif;formateur;3 Rue Jeanne d’Arc 38440 Saint-Jean-de-Bournay;Grenoble;Auvergne-Rhône-Alpes;Non;agri|cfa_ec;agri|cfa_ec;1;1;25/01/2022;0382375A;0382369U;0382375A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40298727500029;0060715V;OGEC DU LPTP LA PROVIDENCE;;;actif;formateur;12 Avenue Pierre Isnard 06200 Nice;Nice;Provence-Alpes-Côte d'Azur;Non;;cfa_ec;1;1;25/01/2022;0060715V;0060715V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32020453000036;0772749V;LYCEE AGRICOLE PRIVE SULLY;;;actif;formateur;6 Place de la Mairie 77130 Forges;Créteil;Île-de-France;Non;agri|cfa_ec;agri|cfa_ec;2;1;25/01/2022;0772749V;0772749V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33112954400028;0560102G;OGEC ST JOSEPH;COLLEGE PRIVE ST JOSEPH;;actif;inconnue;42 Rue de Kerguestenen 56100 Lorient;Rennes;Bretagne;Non;;cfa_ec;;;25/01/2022;;0560102G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77539527000017;0410854F;ASS RESPONSABLE LEP RURAL SAINTE CECILE;;24410062941;actif;formateur;12 Rue Saint-laurent 41800 Montoire-sur-le-Loir;Orléans-Tours;Centre-Val de Loire;Non;cfa_ec;cfa_ec;1;1;25/01/2022;0410854F;0410854F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43905501300031;0442382A;OGEC ST JOSEPH ET ST THOMAS D ACQUIN;CFPP D'ANCENIS;;actif;formateur;Boulevard Joseph Vincent 44150 Ancenis-Saint-Géréon;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;2;1;25/01/2022;0442382A;0442382A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32075979800020;0492144P;OGEC SACRE COEUR LA SALLE - ANGERS;;52490190149;actif;formateur;2 Rue Millet 49100 Angers;Nantes;Pays de la Loire;Non;;cfa_ec;2;2;25/01/2022;0492144P;0492144P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32548695900035;0851460A;OGEC NOTRE DAME DU ROC;;52850001385;actif;formateur;Rue charlemagne 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;2;2;25/01/2022;0851460A;0851460A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34835568600158;0251021Z;OGEC  SAINT JOSEPH  SAINT PAUL;;;actif;inconnue;8b boulevard diderot 25000 Besançon;Besançon;Bourgogne-Franche-Comté;Non;;cfa_ec;2;;25/01/2022;;0251021Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52951402800016;0711896A;OGEC SAINT CHARLES BORROMEE;;26710020771;actif;formateur;3 Rue Général Giraud 71100 Chalon-sur-Saône;Dijon;Bourgogne-Franche-Comté;Non;;cfa_ec;2;1;25/01/2022;0711896A;0711896A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77627544800012;0070112J;OGEC DU LYCEE SAINT ANDRE;LP PRIVE SAINT ANDRE;82070010607;actif;responsable_formateur;18 Rue Emile Combes 07400 Le Teil;Grenoble;Auvergne-Rhône-Alpes;Non;;cfa_ec;1;1;25/01/2022;0070112J;0070112J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77558486500015;;OGEC SAINT GENES;;72330772333;actif;formateur;160 Rue de Saint Genès 33000 Bordeaux;Bordeaux;Nouvelle-Aquitaine;Non;;cfa_ec;3;1;25/01/2022;;0331493U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77559574700020;0381809K;CTRE REGIONAL ETUD ENSEIG FORMAT & INSER;LPP LES GORGES;;actif;formateur;22 Rue des Orphelines 38500 Voiron;Grenoble;Auvergne-Rhône-Alpes;Non;;cfa_ec;4;2;25/01/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77971136500014;0690539L;AGEA BELLEVUE;;;actif;formateur;39 Quai Jean-Jacques Rousseau 69350 La Mulatière;Lyon;Auvergne-Rhône-Alpes;Non;;cfa_ec;2;1;25/01/2022;0690539L;0690539L;0692923C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77660306000018;0741739N;ISETA - ECA;;82740107174;actif;formateur;859 Route de l'école d'agriculture 74330 Poisy;Grenoble;Auvergne-Rhône-Alpes;Non;agri;agri|cfa_ec;1;1;25/01/2022;0740283F;0693764S;0740283F;0741689J;0741739N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77662554300017;0741101V;INSTITUTION PIERRE FAVRE;;;actif;formateur;85 Route des creuses (Seynod) 74600 Annecy;Grenoble;Auvergne-Rhône-Alpes;Non;;cfa_ec;1;2;25/01/2022;0741101V;0693764S;0741101V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77563471000013;0631033F;GROUPE SCOLAIRE SEVIGNE ST LOUIS;;;actif;formateur;2 Avenue de la Libération 63500 Issoire;Clermont-Ferrand;Auvergne-Rhône-Alpes;Non;;cfa_ec;2;1;25/01/2022;0631033F;0631033F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30396959600020;0692360R;ASS REGIONALE FORMATION ALTERNEE;CTR FORM APPRENT COURS PROF;82690093869;actif;inconnue;19bis Chemin du Martelet 69400 Limas;Lyon;Auvergne-Rhône-Alpes;Oui;cfa_ec;cfa_ec;1;;25/01/2022;0692360R;0692360R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77656218300017;0741640F;ASSOC ECOLES CHRETIENNES CLUSE;;;actif;inconnue;11 Rue marcellin berthelot 74300 Cluses;Grenoble;Auvergne-Rhône-Alpes;Non;;cfa_ec;;;25/01/2022;;0741640F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43905501300015;0440149Y;OGEC ST JOSEPH ET ST THOMAS D ACQUIN;;52440393444;actif;inconnue;66 Rue du Collège 44150 Ancenis-Saint-Géréon;Nantes;Pays de la Loire;Non;;cfa_ec;1;;25/01/2022;0440149Y;0440149Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89081240700017;0420985T;SCFA - SAINTE CLAIRE FORMATION APPRENTISSAGE;;84420348542;actif;responsable_formateur;8 Rue des Parottes 42450 Sury-le-Comtal;Lyon;Auvergne-Rhône-Alpes;Oui;;cfa_ec;;2;25/01/2022;0420985T;0420985T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57420065500011;0660929B;OGEC NOTRE DAME DU BON SECOURS;;76660250566;actif;responsable_formateur;39 Avenue Julien PANCHOT 66000 Perpignan;Montpellier;Occitanie;Oui;;cfa_ec;1;1;25/01/2022;0660059F;0660059F;0660929B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77639528700043;0422338N;GROUPE TEZENAS DU MONTCEL;;82420234142;actif;inconnue;31 Boulevard Alfred de Musset 42000 Saint-Étienne;Lyon;Auvergne-Rhône-Alpes;Oui;;cfa_ec;1;;25/01/2022;;0420979L;0422338N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77673414700015;0121291N;LYCEE PRIVE DE RIGNAC AMENAGEMENT PAYSAGER ELEVAGE BOVIN EQUIN SERVICES AUX PERS;;76120094112;actif;formateur;Avenue de Villefranche 12390 Rignac;Toulouse;Occitanie;Non;agri|cfa_ec;agri|cfa_ec;1;1;25/01/2022;0121291N;0121291N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31470497400026;0761356L;OGEC PROVIDENCE SAINTE THERESE;;23760265676;actif;responsable_formateur;42 Rue de le Nostre 76000 Rouen;Normandie;Normandie;Non;;cfa_ec;1;1;25/01/2022;0761356L;0761356L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39234855300026;0170099R;OGEC ETAB CATHO ENSEIGNEMENT LA ROCHELLE;COLLEGE FENELON;54170023217;actif;inconnue;36 Rue Massiou 17000 La Rochelle;Poitiers;Nouvelle-Aquitaine;Oui;;cfa_ec;1;;25/01/2022;;0170099R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77522173200016;0360686A;LYCEE AGRICOLE PRIVEE;;24360077136;actif;formateur;Saint-Cyran-du-Jambot;Orléans-Tours;Centre-Val de Loire;Non;agri|cfa_ec;agri|cfa_ec;1;1;25/01/2022;0360686A;0360686A;0360854H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77940962200015;0260072M;OGEC DE CREST;;82260068826;actif;responsable_formateur;Quai Soubeyran 26400 Crest;Grenoble;Auvergne-Rhône-Alpes;Oui;cfa_ec;cfa_ec;1;1;03/01/2022;0260072M;0260072M;0260945L;0261138W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77564393500015;0690543R;ASSOCIATION FAMILIALE ST THOMAS D'AQUIN;;82691197169;actif;responsable_formateur;56 Rue du Perron 69600 Oullins;Lyon;Auvergne-Rhône-Alpes;Oui;en_hors_murs;en_hors_murs|cfa_ec;;1;03/01/2022;0690543R;0690543R;0690611P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78184279400021;0332495H;OGEC LYCEE TECHNIQUE BEL ORME;LEP;72330961733;actif;formateur;67 Rue de Bel Orme 33000 Bordeaux;Bordeaux;Nouvelle-Aquitaine;Oui;;cfa_ec;3;1;03/01/2022;0332495H;0332495H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53783453300011;0711859K;OGEC DE L'ENSEMBLE SCOLAIRE LA SALLE PARAY-LE-MONIAL;;26710130771;actif;responsable_formateur;17 Rue Louis Pasteur 71600 Paray-le-Monial;Dijon;Bourgogne-Franche-Comté;Oui;cfa_ec;cfa_ec;;2;03/01/2022;0711859K;0711859K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78333329700050;0541370W;OGEC CLAUDE DAUNOT - SAINT LEON IX;;44540380254;actif;responsable_formateur;32 Avenue Foch 54000 Nancy;Nancy-Metz;Grand Est;Oui;cfa_ec;cfa_ec;2;2;03/01/2022;0541370W;0541370W;0542448T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77568879901142;0311270M;FONDATION APPRENTIS D'AUTEUIL;;11751561875;actif;formateur;200 Rue Buissonniére 31670 Labège;Toulouse;Occitanie;Oui;cfa_ec;cfa_ec;17;1;17/12/2021;0311270M;0311270M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35208713400065;0292123A;AREP 29;;53290304729;actif;responsable_formateur;110 rue Ernestine de Trémaudan 29200 Brest;Rennes;Bretagne;Oui;cfa_ec;cfa_ec;;2;17/12/2021;0292123A;0292123A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77568879901340;0062083G;FONDATION APPRENTIS D'AUTEUIL;;11751561875;actif;formateur;Chemin de la Tourache 06130 Grasse;Nice;Provence-Alpes-Côte d'Azur;Oui;agri|cfa_ec;agri|cfa_ec;17;1;17/12/2021;0062083G;0062083G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37920430800033;0851415B;ORGANI GEST INSTIT CATHO ETUDE SUPER;;52850117485;actif;formateur;17 Boulevard des belges 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Oui;cfa_ec;cfa_ec;1;1;17/12/2021;0851415B;0851415B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78633676800027;0720822C;OGEC STE CATHERINE;LYCEE POLYVALENT PRIV STE CATHERINE;52720018672;actif;formateur;202 rue de Saint Aubin 72000 Le Mans;Nantes;Pays de la Loire;Oui;cfa_ec;cfa_ec;1;;17/12/2021;0720822C;0720822C;0721554Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89258407900016;0142400H;ASSOCIATION DE GESTION DU CFA DON BOSCO DE NORMANDIE;;28140353714;actif;responsable;535 Boulevard de la Paix 14200 Hérouville-Saint-Clair;Normandie;Normandie;Oui;cfa_ec;cfa_ec;21;;17/12/2021;0142400H;0141408E;0142400H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77694410000010;0310155A;INSTITUT CATHOLIQUE;;73310040131;actif;responsable_formateur;31 Rue de la Fonderie 31000 Toulouse;Toulouse;Occitanie;Oui;cfa_ec;cfa_ec;1;1;17/12/2021;0310155A;0310155A;0312763K;0312861S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32693006200145;0690195M;ASSOCIATION DES FONDATEURS ET PROTECTEURS DE L'INSTITUT CATHOLIQUE DE LYON;;82690692669;actif;responsable_formateur;10 Place des Archives 69002 Lyon;Lyon;Auvergne-Rhône-Alpes;Oui;cfa_ec;cfa_ec;2;1;17/12/2021;0690195M;0690195M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77567111800047;0752842G;FENELON SAINTE-MARIE-LA PLAINE MONCEAU;COLLEGE PRIVE MARIE FENELON AUGUSTIN;11756233675;actif;responsable;47 Rue de Naples 75008 Paris;Paris;Île-de-France;Non;cfa_ec;cfa_ec;;;17/12/2021;0752842G;0752842G;0753873C;0754458N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39234855300018;0170100S;OGEC ETAB CATHO ENSEIGNEMENT LA ROCHELLE;;54170023217;actif;responsable_formateur;36 Rue Massiou 17000 La Rochelle;Poitiers;Nouvelle-Aquitaine;Oui;cfa_ec;cfa_ec;2;1;17/12/2021;0170100S;0170100S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77976658300016;0690553B;OGEC NOTRE-DAME;;82690648169;actif;responsable_formateur;72 Rue des Jardiniers 69400 Villefranche-sur-Saône;Lyon;Auvergne-Rhône-Alpes;Non;cfa_ec;cfa_ec;5;1;17/12/2021;0690553B;0690553B;0692360R;0693375U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50215377800019;0690634P;FONDATION LA MACHE;;82690113169;actif;formateur;;;;Oui;;cfa_ec;2;1;17/12/2021;0690634P;0690634P;0693374T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77790657900019;0560115W;OGEC ASS EDUCATIVE ND LE MENIMUR;;53560872056;actif;responsable_formateur;85 Rue de Metz 56000 Vannes;Rennes;Bretagne;Oui;cfa_ec;cfa_ec;1;2;17/12/2021;0560115W;0560115W;0560200N;0562023V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78837731500031;0383474V;OGEC LES CHARMILLES;OF CFA CHARMILLES;84380734338;actif;responsable_formateur;8 Rue du Tour de l’Eau 38400 Saint-Martin-d'Hères;Grenoble;Auvergne-Rhône-Alpes;Oui;;cfa_ec;2;1;17/12/2021;0383474V;0381758E;0383349J;0383474V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77555830700184;0133864E;FORMATION ET METIER;LE PIED A L ETRIER;93130322913;actif;responsable_formateur;4b Avenue Maréchal de Lattre de Tassigny 13090 Aix-en-Provence;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;cfa_ec;cfa_ec;9;;17/12/2021;0133864E;0133864E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77988347900031;0693818A;INSTITUT SAINT LAURENT;;82690151669;actif;responsable_formateur;123 Chemin de Choulans 69005 Lyon;Lyon;Auvergne-Rhône-Alpes;Oui;;cfa_ec;1;1;17/12/2021;0693818A;0693818A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77639490000018;0420976H;ASSOCIATION EDUCATIVE LA SALLE ST LOUIS STE BARBE;;84420300342;actif;responsable_formateur;22 Rue Désiré Claude 42100 Saint-Étienne;Lyon;Auvergne-Rhône-Alpes;Oui;;cfa_ec;2;1;17/12/2021;0420976H;0420976H;0421020F;0421798B;0421980Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78320246800022;0840082H;OGEC VINCENT DE PAUL;;93840086284;actif;responsable;1 Rue Chiron 84000 Avignon;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;;cfa_ec;2;;17/12/2021;0840082H;0840082H;0841150U;0841206E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78633676800035;0721554Y;OGEC STE CATHERINE;;52720018672;actif;responsable_formateur;202 rue de Saint Aubin 72000 Le Mans;Nantes;Pays de la Loire;Oui;;cfa_ec;4;1;17/12/2021;0721554Y;0720822C;0721554Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77988345300010;0693371P;ASSOCIATION DON BOSCO LYON;;82691356569;actif;responsable_formateur;12 Montée Saint Laurent 69005 Lyon;Lyon;Auvergne-Rhône-Alpes;Oui;cfa_ec;cfa_ec;1;1;17/12/2021;0693371P;0691659D;0693371P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78362626000013;0595689N;INSTITUT DE GENECH;;31590008059;actif;responsable_formateur;Rue de la Libération 59242 Genech;Lille;Hauts-de-France;Oui;agri|cfa_ec;agri|cfa_ec;22;15;17/12/2021;0595689N;0593257V;0595689N;0596132V;0596194M;0596281G;0596312R;0596322B;0601194X;0623280D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78034848800054;0101140K;OGEC GROUPE SAINT-JOSEPH;CENTRE FORM PRO LA SALLE;21100000510;actif;formateur;21 Rue du Cloitre Saint-etienne 10000 Troyes;Reims;Grand Est;Oui;;cfa_ec;2;1;17/12/2021;0101140K;0101140K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38909535700023;0782092A;ASS FORMATION INTERPROFESSION PE;;11788300578;actif;responsable_formateur;7 Enclos de l’Abbaye 78300 Poissy;Versailles;Île-de-France;Oui;cfa_ec;cfa_ec;;1;17/12/2021;0782092A;0782092A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77527280000027;0370748M;OGEC SAINT GATIEN;LYCEE PRIVE SAINT GATIEN;24370012937;actif;inconnue;Rue de la Douzillère 37300 Joué-lès-Tours;Orléans-Tours;Centre-Val de Loire;Oui;;cfa_ec;1;;17/12/2021;;0370748M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50215377800027;0694140A;FONDATION LA MACHE;;82690113169;actif;responsable_formateur;;;;Oui;;cfa_ec;3;1;17/12/2021;0694140A;0694140A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31968154000021;0280947C;LYCEE AGRICOLE PRIVE DE NERMONT;LYCEE DE NERMONT ( SITE DU PERCHE );24280033228;actif;formateur;35 Rue de la Touche 28400 Nogent-le-Rotrou;Orléans-Tours;Centre-Val de Loire;Oui;cfa_ec;cfa_ec;1;1;17/12/2021;0280947C;0280947C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30426539000027;0060679F;OGEC-FONDATION DON BOSCO;COLLEGE DON BOSCO;93060262006;actif;responsable_formateur;40 Place Don Bosco 06000 Nice;Nice;Provence-Alpes-Côte d'Azur;Oui;cfa_ec;cfa_ec;1;;17/12/2021;;0060679F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77971702400011;0690542P;ASSOCIATION FAMILIALE DE L'INSTITUTION LIBRE LES CHASSAGNES;;82690753769;actif;responsable_formateur;Chemin des Chassagnes 69600 Oullins;Lyon;Auvergne-Rhône-Alpes;Oui;;cfa_ec;2;1;17/12/2021;0690542P;0573780Z;0690542P;0692942Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49071569500014;0861360L;ASS OGEC POITIERS NORD;;54860100486;actif;responsable_formateur;62 Rue du Porteau 86000 Poitiers;Poitiers;Nouvelle-Aquitaine;Oui;cfa_ec;cfa_ec;7;1;17/12/2021;0861360L;0333405X;0860789R;0861301X;0861360L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78320246800030;0841206E;OGEC VINCENT DE PAUL;;93840086284;actif;formateur;710 Rue de l'Aulanière 84000 Avignon;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;;cfa_ec;2;2;17/12/2021;0841206E;0133339J;0841150U;0841206E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78310067000059;0831187P;ASSOCIATION DE GESTION DE L EXTERNAT SAINT JOSEPH;;93830468583;actif;responsable_formateur;2229 Route de Faveyrolles 83190 Ollioules;Nice;Provence-Alpes-Côte d'Azur;Oui;cfa_ec;cfa_ec;;1;17/12/2021;0831187P;0831187P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41154197200013;0763153P;CFA JEANNE D'ARC;;28760629576;actif;responsable_formateur;22 Rue Général De Gaulle 76310 Sainte-Adresse;Normandie;Normandie;Non;cfa_ec;cfa_ec;1;;17/12/2021;0763153P;0761735Y;0763153P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77643724600023;0731341L;OGEC ENSEMBLE SCOLAIRE LAMARTINE;ECOLE MATERNELLE PRIVEE LE GAZ;;actif;inconnue;6 Boulevard des cotes 73100 Aix-les-Bains;Grenoble;Auvergne-Rhône-Alpes;Non;cfa_ec;cfa_ec;;;17/12/2021;0731341L;0731341L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77971702400029;0690542P;ASSOCIATION FAMILIALE DE L'INSTITUTION LIBRE LES CHASSAGNES;COLLEGE PRIVE LES CHASSAGNES;82690753769;actif;inconnue;13 Chemin des Chassagnes 69600 Oullins;Lyon;Auvergne-Rhône-Alpes;Oui;cfa_ec;cfa_ec;1;;17/12/2021;0690542P;0690542P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
