Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
19570099200041;0572998Z;LYCEE DES METIERS HENRI NOMINE;GRETA LORRAINE EST;4157P001857;fermé;responsable_formateur;27 Rue du Champ de Mars 57200 Sarreguemines;Nancy-Metz;Grand Est;Oui;;greta;2;13;17/12/2021;0572998Z;0570033B;0572741V;0572998Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19560026700049;0561941F;LYCEE POLYVALENT JEAN-BAPTISTE COLBERT;GRETA DE BRETAGNE SUD;5335P000256;actif;responsable_formateur;117 Boulevard Léon Blum 56100 Lorient;Rennes;Bretagne;Oui;;greta;12;12;17/12/2021;0561941F;0561941F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19550002000027;0550939X;LYCEE RAYMOND POINCARE;GRETA LORRAINE OUEST;4155P000255;actif;responsable_formateur;77 Boulevard Raymond Poincaré 55000 Bar-le-Duc;Nancy-Metz;Grand Est;Oui;;greta;1;8;17/12/2021;0550939X;0550939X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19540042900021;0542035U;LYCEE GENERAL TECHNOLOGIQUE HENRI LORITZ;GRETA LORRAINE CENTRE;4154P000154;actif;responsable_formateur;29 Rue des Jardiniers 54000 Nancy;Nancy-Metz;Grand Est;Oui;;greta;1;9;17/12/2021;0542035U;0542035U;0542414F;0542474W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19541229100021;0541516E;LYCEE POLYVALENT JEAN ZAY;CENTRE FORMATION APPRENTIS;;actif;inconnue;2 Rue de la Tuilerie 54800 Jarny;Nancy-Metz;Grand Est;Non;;en_eple;;;17/12/2021;0541516E;0541516E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19510035900023;0511822D;LYCEE LIBERGIER;GRETA DE LA MARNE;2151P000451;actif;responsable_formateur;20 rue des Augustins 51100 Reims;Reims;Grand Est;Oui;;greta;;6;17/12/2021;0511822D;0511822D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19490003100023;0491937P;LYCEE POLYVALENT CHEVROLLIER;GRETA-CFA 49;52490280149;actif;responsable_formateur;3 Rue de Létanduère 49000 Angers;Nantes;Pays de la Loire;Oui;greta;greta;9;1;17/12/2021;0491937P;0491937P;0492335X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18450310000036;0451708M;GIP FORMATION TOUT AU LONG DE LA VIE ET INSERTION PROFESSIONNELLE DE L ACADEMIE D ORLEANS TOURS;;2445P003645;actif;responsable;2 Rue du Carbone 45100 Orléans;Orléans-Tours;Centre-Val de Loire;Oui;;en_cfa_academique;62;;17/12/2021;0451708M;0451656F;0451708M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19440029700025;0441975H;LYCEE GENERAL ET TECHNOLOGIQUE LIVET;GRETA LOIRE-ATLANTIQUE;52440417944;actif;responsable_formateur;16 Rue Dufour 44000 Nantes;Nantes;Pays de la Loire;Oui;greta;greta;18;2;17/12/2021;0441975H;0440001M;0441975H;0442574J;0442765S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18383011600020;0383332R;GIP FIPAG;;8238P349038;actif;responsable;5 Rue Roland Garros 38320 Eybens;Grenoble;Auvergne-Rhône-Alpes;Oui;;en_cfa_academique;39;;17/12/2021;0383332R;0383332R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19380081000031;0382652B;LYCEE ELLA FITZGERALD;GRETA NORD ISERE;8238P001638;actif;responsable_formateur;33 Avenue d’Italie 38300 Bourgoin-Jallieu;Grenoble;Auvergne-Rhône-Alpes;Oui;;greta;9;7;17/12/2021;0382652B;0382652B;0383551D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19380033100020;0382650Z;LYCEE POLYVALENT VAUCANSON;GRETA DE GRENOBLE;8238P001538;actif;responsable_formateur;27 Rue Anatole France 38100 Grenoble;Grenoble;Auvergne-Rhône-Alpes;Oui;;greta;13;4;17/12/2021;0382650Z;0382650Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19350030300030;0352856P;LYCEE DES METIERS PIERRE MENDES FRANCE;GRETA EST BRETAGNE;5335P000935;actif;responsable_formateur;34 Rue Bahon-Rault 35000 Rennes;Rennes;Bretagne;Oui;;greta;6;9;17/12/2021;0352856P;0352856P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19340042100023;0341540P;LYCEE POLYVALENT JEAN MERMOZ;GRETA CFA MONTPELLIER LITTORAL;9134P045834;actif;responsable_formateur;717 Avenue Jean Mermoz 34000 Montpellier;Montpellier;Occitanie;Oui;;greta;15;2;17/12/2021;0341540P;0341495R;0341540P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19420042400027;0421831M;LYCEE GENERAL HONORE D'URFE;GRETA CFA LOIRE;8242P000942;actif;responsable_formateur;22 Rue Louis Soulié 42000 Saint-Étienne;Lyon;Auvergne-Rhône-Alpes;Oui;;greta;21;7;17/12/2021;0421831M;0421831M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19330023300031;0332820L;LYCEE GENERAL ET TECHNOLOGIQUE CAMILLE JULLIAN;GRETA - CFA AQUITAINE;7233P015633;actif;responsable_formateur;29 Rue de la Croix Blanche 33000 Bordeaux;Bordeaux;Nouvelle-Aquitaine;Oui;;greta;55;60;17/12/2021;0332820L;0171623X;0330023W;0331715K;0331760J;0332814E;0332820L;0401042R;0471035V;0640238L;0641681E;0861419A;3322820L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18310907300027;0312675P;GIP FORMATION ET CERTIFICATION POUR L'INSERTION PROFESSIONNELLE;;7331P006331;actif;responsable_formateur;75 Rue Saint Roch 31400 Toulouse;Toulouse;Occitanie;Oui;;en_cfa_academique;6;2;17/12/2021;0312912X;0312675P;0312912X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19310017900038;0312899H;LYCEE POLYVALENT PAUL MATHOU;GRETA MIDI-PYRENEES SUD;73310767031;actif;responsable_formateur;Avenue de Luchon 31210 Gourdan-Polignan;Toulouse;Occitanie;Oui;;greta;6;3;17/12/2021;0312899H;0312899H;0312912X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19310044300020;0311994Z;LYCEE TECHNOLOGIQUE DEODAT DE SEVERAC;GRETA MIDI-PYRENEES CENTRE;7331P003931;actif;responsable_formateur;26 Boulevard Déodat de Séverac 31300 Toulouse;Toulouse;Occitanie;Oui;;greta;11;2;17/12/2021;0311994Z;0310053P;0311994Z;0313047U;0660004W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19300026200025;0301365W;LYCEE GENERAL TECHNO DIT DHUODA;GRETA DU GARD;9130P018430;actif;responsable_formateur;17 Rue Dhuoda 30900 Nîmes;Montpellier;Occitanie;Oui;;greta;18;2;17/12/2021;0301365W;0301365W;0301685U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19290071000026;0292327X;LYCEE POLYVALENT YVES THEPOT;GRETA-CFA DE BRETAGNE OCCIDENTALE;5335P000829;actif;responsable_formateur;Rue de l'Ile Brehat 29000 Quimper;Rennes;Bretagne;Oui;;greta;13;11;17/12/2021;0292327X;0292327X;0292415T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20004632400022;0261155P;LYCEE POLYVALENT ALGOUD LAFFEMAS;GRETA ARDECHE DROME;8226P000726;actif;responsable_formateur;37 Rue Barthélémy de Laffemas 26000 Valence;Grenoble;Auvergne-Rhône-Alpes;Oui;;greta;15;38;17/12/2021;0261155P;0261155P;0261505V;0693452C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18250023100028;0251780Z;GIP FORMATION TOUT AU LONG DE LA VIE;CENTRE FORMATION APPRENTIS PUBLIC;4325P005225;actif;responsable;25 avenue commandant marceau 25000 Besançon;Besançon;Bourgogne-Franche-Comté;Oui;;en_cfa_academique;44;;17/12/2021;0251780Z;0251780Z;2551780Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19220058200026;0222000E;LYCEE POLYVALENT CHAPTAL;GRETA DES COTES D'ARMOR;5335P001022;actif;responsable_formateur;19bis Boulevard Lamartine 22000 Saint-Brieuc;Rennes;Bretagne;Oui;;greta;5;11;17/12/2021;0222000E;0222000E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19971035100016;9711283T;COLLEGE MIREILLE CHOISY;;1973241397;actif;inconnue;Saint-Barthélemy;Saint-Barthélemy;Collectivités d'outre-mer;Oui;;en_eple;;;17/12/2021;9710035L;9710035L;9711283T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19840700900010;0840700E;LYCEE PROFESSIONNEL REVOUL FERDINAND;;;actif;formateur;Route de Nyons 84600 Valréas;Aix-Marseille;Provence-Alpes-Côte d'Azur;Non;greta;greta;1;1;17/12/2021;0840700E;0840700E;0841144M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19840005300015;0840005Z;LYCEE POLYVALENT PHILIPPE DE GIRARD;;9384P000684;actif;formateur;138 Avenue de Tarascon 84000 Avignon;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;greta;greta;1;1;17/12/2021;0840005Z;0840005Z;0840866K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19971405600025;9711278M;COLLEGE RAIZET;GRETA DE LA GUADELOUPE;1973176997;actif;responsable_formateur;Avenue du Marechal Leclerc 97139 Les Abymes;Guadeloupe;Guadeloupe;Oui;;greta;1;5;17/12/2021;9711278M;9711278M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18972905600011;9720929C;GIP FORMATION CONTINUE ET INSERTION PROFESSIONNELLE DE L'ADADEMIE DE MARTINIQUE;;97970212397;actif;responsable_formateur;4 Rue du Pere Delawarde 97200 Fort-de-France;Martinique;Martinique;Oui;;en_cfa_academique;;4;17/12/2021;9720929C;9720849R;9720929C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19750707200027;0753535K;LYCEE TECHNOLOGIQUE-ECOLE NAT COMMERCE;GRETA METEHOR-PARIS;1175P007675;actif;responsable_formateur;70 Boulevard Bessières 75017 Paris;Paris;Île-de-France;Oui;;greta;4;5;17/12/2021;0753535K;0753535K;0755111Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19750783300014;;LYCEE PROFESSIONN CHENNEVIERE-MALEZIEUX;;;actif;formateur;31 Avenue Ledru-Rollin 75012 Paris;Paris;Île-de-France;Non;;en_hors_murs;1;1;17/12/2021;0750783U;0750783U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18671553800036;0672938E;GIP FORMATION CONTINUE ET INSERTION PROF;;42670312967;actif;responsable;2 Rue Adolphe Seyboth 67000 Strasbourg;Strasbourg;Grand Est;Oui;;en_cfa_academique;1;;17/12/2021;0672938E;0672938E;0673147G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19720033000029;0721422E;LYCEE POLYVALENT GABRIEL TOUCHARD-WASHINGTON;GRETA-CFA DU MAINE;52720123172;actif;responsable_formateur;28 rue des Grandes Courbes 72100 Le Mans;Nantes;Pays de la Loire;Oui;greta;greta;13;2;17/12/2021;0721422E;0530487S;0721422E;0721639R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20002000600017;0631985R;LYCEE POLYVALENT PIERRE JOEL BONTE;;;actif;formateur;2 Avenue Averroes 63200 Riom;Clermont-Ferrand;Auvergne-Rhône-Alpes;Non;;en_hors_murs;1;1;17/12/2021;0631985R;0631985R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19623902400017;0623965Y;LYCEE POLYVALENT MARGUERITE YOURCENAR;;;actif;formateur;68 Rue Saint Exupery 62660 Beuvry;Lille;Hauts-de-France;Non;;en_hors_murs;1;1;17/12/2021;0623902E;0623902E;0623965Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19623328200017;0622318H;LYCEE PROFESSIONNEL HENRI SENEZ;;;actif;formateur;Boulevard Fernand Darchicourt 62110 Hénin-Beaumont;Lille;Hauts-de-France;Non;;en_hors_murs;3;1;17/12/2021;0623328F;0622318H;0623328F;0624459K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19600062400011;0602136W;LYCEE PROFESSIONNEL MARIE CURIE;;;actif;inconnue;47 Boulevard Pierre de Coubertin 60180 Nogent-sur-Oise;Amiens;Hauts-de-France;Non;;en_hors_murs;1;;17/12/2021;0600062S;0600062S;0602136W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19594375800019;0596831E;LYCEE PROFESSIONNEL DINAH DERYCKE;;;actif;formateur;365 Rue Jules Guesde 59650 Villeneuve-d'Ascq;Lille;Hauts-de-France;Non;;en_hors_murs;1;1;17/12/2021;0594375K;0594375K;0596831E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19130053200022;0134088Y;LYCEE POLYVALENT JEAN PERRIN;GRETA-CFA MARSEILLE MEDITERRANEE;93131539413;actif;responsable_formateur;Rue verdillon 13010 Marseille;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;;greta |en_hors_murs;19;2;17/12/2021;0134088Y;0131549N;0134088Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19590185500013;0596829C;LYCEE POLYVALENT JEAN MOULIN;;;actif;formateur;49 Boulevard du General de Gaulle 59100 Roubaix;Lille;Hauts-de-France;Non;;en_hors_murs;1;1;17/12/2021;0590185F;0590185F;0596829C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19441823200014;0441823T;LYCEE PROFESSIONNEL HEINLEX - LYCEE DES METIERS;;;actif;formateur;1 Rue Albert Einstein 44600 Saint-Nazaire;Nantes;Pays de la Loire;Non;greta;greta;1;1;17/12/2021;0441823T;0441823T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19440034700010;0440034Y;LYCEE DES METIERS MICHELET;;;actif;formateur;41 Boulevard Michelet 44300 Nantes;Nantes;Pays de la Loire;Non;greta;greta;1;2;17/12/2021;0440034Y;0440034Y;0441975H;0442574J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19440029700017;0440029T;LYCEE GENERAL ET TECHNOLOGIQUE LIVET;;52440417944;actif;formateur;16 Rue Dufour 44000 Nantes;Nantes;Pays de la Loire;Oui;greta;greta;1;1;17/12/2021;0440029T;0440029T;0441975H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19440001600011;0440001M;LYCEE POLYVALENT JOUBERT-EMILIEN MAILLARD;;;actif;formateur;160 Rue du Pressoir Rouge 44150 Ancenis-Saint-Géréon;Nantes;Pays de la Loire;Non;greta;greta;1;1;17/12/2021;0440001M;0440001M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18350910800019;0352962E;GIP FORMATION DE L'ACADEMIE DE RENNES;;5335P015435;actif;responsable_formateur;6 Rue Kléber 35000 Rennes;Rennes;Bretagne;Oui;;en_cfa_academique;;;17/12/2021;0352962E;0352672P;0352962E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19133206300020;0132976P;LYCEE POLYVALENT VAUVENARGUES;GRETA-CFA PROVENCE;9313P000113;actif;responsable_formateur;60 Boulevard Carnot 13100 Aix-en-Provence;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;;greta;22;4;17/12/2021;0132976P;0130011S;0132976P;0133929A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18860907700055;0861419A;GIP - FORMATION CONTINUE ET INSERTION PROFESSIONNELLE DE L'ACADEMIE DE POITIERS;CENTRE FORMATION APPRENTIS ACADEMIQUE;5486P003386;actif;responsable_formateur;8 Rue Évariste Galois 86130 Jaunay-Marigny;Poitiers;Nouvelle-Aquitaine;Oui;;en_cfa_academique;66;40;17/12/2021;0861419A;0451708M;0861223M;0861419A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18510906300031;0512171H;GROUPEMENT D'INTERET PUBLIC FORMATION CONTINUE ET INSERTION PROFESSIONNELLE;CFA DE L'ACADEMIE DE REIMS;2151P003751;actif;responsable_formateur;17 boulevard de la Paix 51100 Reims;Reims;Grand Est;Oui;;en_cfa_academique;1;19;17/12/2021;0512171H;0081125E;0512071Z;0512171H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19131549800011;;LYCEE POLYVALENT JOLIOT-CURIE FREDERIC;;;actif;formateur;4 Avenue des Goums 13400 Aubagne;Aix-Marseille;Provence-Alpes-Côte d'Azur;Non;;en_hors_murs;2;1;17/12/2021;0131549N;0131549N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19730016300049;0731302U;LYCEE POLYVALENT MONGE;GRETA SAVOIE;8273P000773;actif;responsable_formateur;119 Avenue marius berroir 73000 Chambéry;Grenoble;Auvergne-Rhône-Alpes;Oui;;greta;12;2;17/12/2021;0731302U;0730016W;0731302U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19120024500022;0121371A;LYCEE GENERAL ET TECHNOLOGIQUE ALEXIS MONTEIL;GRETA MIDI-PYRENNEES NORD;7312P000412;actif;responsable_formateur;5 Avenue du Marechal Joffre 12000 Rodez;Toulouse;Occitanie;Oui;;greta;13;5;17/12/2021;0121371A;0121371A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19951398700016;;LYCEE PROFESSIONNEL LOUIS ARMAND;;;actif;formateur;32 Rue Stéphane Proust 95600 Eaubonne;Versailles;Île-de-France;Non;;en_hors_murs;1;1;17/12/2021;0951974E;0951974E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19930125000015;;LYCEE POLYVALENT PAUL ELUARD;;;actif;formateur;15 Avenue Jean Moulin 93200 Saint-Denis;Créteil;Île-de-France;Non;;en_hors_murs;1;3;17/12/2021;0930125F;0930125F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19921625000019;0921625S;LYCEE PROFESSIONNEL PAUL PAINLEVE;;;actif;formateur;5 Rue de la Montagne 92400 Courbevoie;Versailles;Île-de-France;Non;;en_hors_murs;2;2;17/12/2021;0921625S;0921625S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19110023900026;0110905Z;LYCEE POLYVALENT LOUISE MICHEL;GRETA DE L'AUDE;9111P007011;fermé;responsable_formateur;2 Rue Jean Moulin 11100 Narbonne;Montpellier;Occitanie;Oui;;greta;2;;17/12/2021;0110905Z;0110905Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19851401000018;0851401L;LYCEE GEN TECHNO DE LATTRE DE TASSIGNY;;;actif;formateur;165 Rue hubert cailler 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Non;greta;greta;1;1;17/12/2021;0851401L;0851401L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19850068800017;0850068M;LYCEE POLYVALENT FRANCOIS RABELAIS;;;actif;inconnue;45 Rue rabelais 85200 Fontenay-le-Comte;Nantes;Pays de la Loire;Non;greta;greta;;;17/12/2021;0850068M;0850068M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19850033200020;0850033Z;LYCEE PROFESSIONNEL ERIC TABARLY;;;actif;formateur;3 Rue éric tabarly 85340 Les Sables-d'Olonne;Nantes;Pays de la Loire;Non;greta;greta;1;1;17/12/2021;0850033Z;0850033Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19850028200019;0850028U;LYCEE PROFESSIONNEL EDOUARD BRANLY;;52850232185;actif;formateur;5 Boulevard édouard branly 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Oui;greta;greta;1;1;17/12/2021;0850028U;0850028U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19850025800019;0850025R;LYCEE GEN TECHNOL PIERRE MENDES FRANCE;;;actif;formateur;Boulevard arago 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Non;greta;greta;1;1;17/12/2021;0850025R;0850025R;0851313R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19840113500019;0840113S;LYCEE DES METIERS ALEXANDRE DUMAS;;;actif;formateur;Avenue Alphonse Jauffret 84300 Cavaillon;Aix-Marseille;Provence-Alpes-Côte d'Azur;Non;greta;greta;1;1;17/12/2021;0840113S;0840113S;0841036V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19840016000026;0841241T;LYCEE POLYVALENT VICTOR HUGO;CTRE FORMATION APPRENTIS;;fermé;formateur;100 Rue Robert Lacoste 84200 Carpentras;Aix-Marseille;Provence-Alpes-Côte d'Azur;Non;greta;greta;;;17/12/2021;0841022E;0840866K;0841022E;0841241T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19840039200017;0840039L;LYCEE PROFESSIONNEL DOMAINE EGUILLE;LP;;actif;formateur;Avenue d'Eguilles 84270 Vedène;Aix-Marseille;Provence-Alpes-Côte d'Azur;Non;greta;greta;1;1;17/12/2021;0840039L;0840039L;0841022E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19840004600019;0840004Y;LYCEE POLYVALENT AUBANEL THEODORE;;;actif;formateur;14 Rue de la Palapharnerie 84000 Avignon;Aix-Marseille;Provence-Alpes-Côte d'Azur;Non;greta;greta;1;1;17/12/2021;0840004Y;0840004Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19100025600039;0100975F;LYCEE POLYVALENT LES LOMBARDS;GRETA SUD CHAMPAGNE;2110P000310;actif;responsable_formateur;12 Avenue des Lombards 10000 Troyes;Reims;Grand Est;Oui;;greta;1;10;17/12/2021;0100975F;0100025Y;0100975F;0101039A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19721094100013;0721094Y;LYCEE POLYVALENT LE MANS SUD;;;actif;formateur;128 rue Henri Champion 72100 Le Mans;Nantes;Pays de la Loire;Non;greta;greta;1;1;17/12/2021;0721094Y;0721094Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19720048800017;0720048L;LYCEE POLYVALENT RAPHAEL ELIZE;;;actif;formateur;26 Rue Saint Denis 72300 Sablé-sur-Sarthe;Nantes;Pays de la Loire;Non;greta;greta;1;1;17/12/2021;0720048L;0720048L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19720034800013;0720034W;LYCEE PROFESSIONNEL FUNAY-HELENE BOUCHER-LYCEE DES METIERS;;;actif;formateur;157 rue Henri Champion 72100 Le Mans;Nantes;Pays de la Loire;Non;greta;greta;2;1;17/12/2021;0720034W;0720034W;0721639R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
