Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
20008779900017;0741775C;CENTRE D'ELEVAGE DE POISY LUCIEN BISET;;84740373874;actif;responsable_formateur;845 Route de l'école d'agriculture 74330 Poisy;Grenoble;Auvergne-Rhône-Alpes;Oui;agri;agri_unrep;;1;2021-12-17;0741775C;0741775C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38466091600014;0050648C;ASS DEP FORM PERF AGRICUL;;93050012705;actif;formateur;10 Rue des Silos 05000 Gap;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;;agri;1;1;2021-12-17;0050648C;0050648C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77568879901340;0062334E;FONDATION APPRENTIS D'AUTEUIL;;11751561875;actif;formateur;Chemin de la Tourache 06130 Grasse;Nice;Provence-Alpes-Côte d'Azur;Oui;agri|cfa_ec;agri|cfa_ec;17;1;2021-12-17;0062083G;0062083G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77768721100014;0351975G;MAISON FAMILIALE RURALE EDUCA ORIENT;;53351095035;actif;responsable_formateur;34 Rue des Croix de Roche 35580 Goven;Rennes;Bretagne;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0351975G;0351975G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13000853500010;0442674T;ECOLE NATIONALE VETERINAIRE AGROALIMENTAIRE ET DE L'ALIMENTATION NANTES ATLANTIQUE;;52440589044;actif;formateur;Route de Gachet 44300 Nantes;Nantes;Pays de la Loire;Oui;agri;;1;1;2021-12-17;0442674T;0441916U;0442674T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78095930000010;0611118J;ASS DES MAISONS FAMILIALES D'HALEINE;;25610011261;actif;responsable_formateur;Rives d'Andaine;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0611118J;0611118J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78092963400019;0501594L;ASS DE LA MAISON FAMILIALE DE VALOGNES;;28500121050;actif;responsable_formateur;70 Rue des Religieuses 50700 Valognes;Normandie;Normandie;Oui;mfr;agri_unmfreo|mfr;;;2021-12-17;0501594L;0501594L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34015052300017;0501574P;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;25500045650;actif;responsable_formateur;Belle Etoile 50140 Mortain-Bocage;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0501574P;0501574P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78128494800028;0171293N;MFR CHEVANCEAUX SERVICES;;54170034317;actif;responsable_formateur;le Pavillon 17210 Chevanceaux;Poitiers;Nouvelle-Aquitaine;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0171293N;0171293N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19890045800078;0891132X;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DES TERRES DE L'YONNE;CENTRE DE FORMATION D'APPRENTIS;2689P000589;actif;responsable_formateur;La Brosse 89290 Venoy;Dijon;Bourgogne-Franche-Comté;Oui;;agri;2;1;2021-12-17;0891132X;0891132X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78616304800014;0492488N;ASS CTRE FORMAT PROMOT MAISON FAMIL RURA;;52490101949;actif;responsable_formateur;11 Avenue des Cadets de Saumur 49350 Gennes-Val-de-Loire;Nantes;Pays de la Loire;Oui;agri|mfr;mfr;;1;2021-12-17;0492488N;0492488N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19311241400027;0312222X;ETABLISSEMENT PUBLIC LOCAL D' ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES D' ONDES;CFPPA;7331P004531;actif;responsable_formateur;LD FOURNERY 31330 ONDES;Toulouse;Occitanie;Oui;;agri;1;;2021-12-17;;0312222X;0342180K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13002374000348;0601203G;CHAMBRE DE METIERS ET DE L'ARTISANAT DE REGION HAUTS-DE-FRANCE;CMA BEAUVAIS;32590946759;actif;formateur;3 Rue Léonard de Vinci 60000 Beauvais;Amiens;Hauts-de-France;Oui;agri|cma;agri|cma;19;1;2021-12-17;0601203G;0601203G;0601206K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77904719000011;0030955X;ECOLE AGRICOLE PRIVEE MAISON FAMI RURALE;;83030338203;actif;responsable_formateur;Saint-Léopardin-d'Augy;Clermont-Ferrand;Auvergne-Rhône-Alpes;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0030955X;0030955X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77923126500017;0631686R;MAISON FAMILIALE RURALE;;83630356063;actif;responsable_formateur;5 Route du Calvaire 63740 Gelles;Clermont-Ferrand;Auvergne-Rhône-Alpes;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0631686R;0631686R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19271016800050;0271848M;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE L'EURE;CFAA DE L'EURE - SITE DE CHAMBRAY;2327P001227;actif;formateur;Rue de Breteuil (Condé-sur-Iton) 27160 Mesnils-sur-Iton;Normandie;Normandie;Oui;agri;agri;2;1;2021-12-17;0271848M;0271473E;0271848M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19900246000038;0900378X;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE VALDOIE;CFAA DU TERRITOIRE DE BELFORT;4390P000790;actif;responsable_formateur;95 Rue de Turenne 90300 Valdoie;Besançon;Bourgogne-Franche-Comté;Oui;agri;agri;1;1;2021-12-17;0900378X;0900378X;0900417P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77915044000021;0430886E;MAISON FAMIL RURALE EDUCAT ORIENT;;83430315343;actif;responsable_formateur;6 Rue Jean Catinot 43250 Sainte-Florine;Clermont-Ferrand;Auvergne-Rhône-Alpes;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0430886E;0430886E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19711068700062;0711103N;EPLEFPA DE FONTAINES;CFA SAONE ET LOIRE SITE GUEUGNON;2671P000671;actif;responsable_formateur;rue du grand chazey 71130 Gueugnon;Dijon;Bourgogne-Franche-Comté;Oui;agri;agri;3;4;2021-12-17;0711103N;0711103N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78215842200017;0470818J;MFR VALLEE DU LOT CASTELMORON;;72470021947;actif;responsable_formateur;8 Rue de Brondeau 47300 Bias;Bordeaux;Nouvelle-Aquitaine;Oui;mfr;agri_unmfreo|mfr;1;;2021-12-17;;0470818J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32290470700021;0881450Y;MFR SAINT -DIE - LA PORTE D'ALSACE;;41880128488;actif;responsable_formateur;4 Le Nouveau Saales 88490 Provenchères-et-Colroy;Nancy-Metz;Grand Est;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0881450Y;0881450Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19740276100021;0741548F;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE CONTAMINE-SUR-ARVE;CFPPA;8274P054674;actif;formateur;150 Route de la mairie 74130 Contamine-sur-Arve;Grenoble;Auvergne-Rhône-Alpes;Oui;agri;agri;2;1;2021-12-17;0741548F;0741548F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33495719800016;0150672Z;MAISON FAMILIALE RURALE;;83150302415;actif;responsable_formateur;Marcolès;Clermont-Ferrand;Auvergne-Rhône-Alpes;Oui;mfr;agri_unmfreo|mfr;1;1;2021-12-17;0150672Z;0150672Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33515795400025;0142236E;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;28140337214;actif;responsable_formateur;Route de la Pommeraye 14100 Saint-Désir;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;;2021-12-17;0142236E;0142236E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32309642000019;0141903T;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;28140345514;actif;responsable_formateur;Blangy-le-Château;Normandie;Normandie;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0141903T;0141903T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78098734300024;0762632Y;MAISON FAMILIALE RURALE EDUCATION ORIENTATION DE NEUFCHATEL EN BRAY;;28760539476;actif;responsable_formateur;4 Avenue des Canadiens 76270 Neufchâtel-en-Bray;Normandie;Normandie;Oui;mfr;agri_unmfreo|mfr;1;;2021-12-17;0762632Y;0762632Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77925023200039;0631595S;MAISON FAMILIALE RURALE;;83630363963;actif;responsable_formateur;LD LE BOURG 63210 VERNINES;Clermont-Ferrand;Auvergne-Rhône-Alpes;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0631595S;0631595S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44909497800011;0741632X;MAISON FAMILIALE RURALE DE L'ARCLOSAN;;82740227474;actif;responsable_formateur;LE VILLARD 74230 SERRAVAL;Grenoble;Auvergne-Rhône-Alpes;Oui;mfr;agri_unmfreo|mfr;1;1;2021-12-17;0741632X;0741632X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19220470900021;0221883C;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE GUINGAMP-KERNILIEN;CFPPA TANGUY PRIGENT;5322P005422;actif;responsable_formateur;Kernilien 22200 Plouisy;Rennes;Bretagne;Oui;agri;agri;1;;2021-12-17;0220470S;0220470S;0221883C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77524634100017;0371423W;MAISON FAMILIALE RURALE;;24370214837;actif;responsable_formateur;LE GRAND GIBET 37140 BOURGUEIL;Orléans-Tours;Centre-Val de Loire;Oui;mfr;agri_unmfreo|mfr;1;1;2021-12-17;0371423W;0371423W;0371685F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48927001700028;0451418X;ARDEQAF;CFAS;24450236845;actif;responsable_formateur;1876 Rue du Général de Gaulle 45160 Olivet;Orléans-Tours;Centre-Val de Loire;Oui;agri;agri;6;;2021-12-17;0451418X;0451418X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78346443100015;0881449X;MAIS FAMILIALE RURALE;;41880067088;actif;responsable_formateur;Ramonchamp;Nancy-Metz;Grand Est;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0881449X;0881449X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31694466900019;0030925P;MAISON FAMILIALE RURALE;;83030232603;actif;responsable_formateur;Escurolles;Clermont-Ferrand;Auvergne-Rhône-Alpes;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0030925P;0030925P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20008180000019;0752426E;ECOLE DU BREUIL;;11755850975;actif;responsable_formateur;Route de la Ferme 75012 Paris;Paris;Île-de-France;Oui;agri;;;1;2021-12-17;0752426E;0752426E;0783606W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31266699300026;0011170S;MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION DE MONTLUEL;;82010133801;actif;responsable_formateur;allée Césaire Nivière 01120 Montluel;Lyon;Auvergne-Rhône-Alpes;Oui;agri|mfr;mfr;1;1;2021-12-17;0011170S;0011170S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19340128800074;0341621C;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE MONTPELLIER-ORB-HERAULT;;9134P567034;actif;responsable;3224 Route de Mende 34090 Montpellier;Montpellier;Occitanie;Oui;;agri;5;;2021-12-17;0341621C;0340128E;0341621C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19460490600017;0460654L;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE FIGEAC;LEGTA DE FIGEAC;7346P000446;actif;responsable_formateur;Lieu Dit la Vinadie 46100 Figeac;Toulouse;Occitanie;Oui;agri;agri;2;;2021-12-17;0460654L;0460490H;0460654L;0460744J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77544864000018;0451461U;MAISON FAMILIALE RURALE EDUCATION ORIENT;;24450265945;actif;responsable_formateur;27 Route de Blois 45380 Chaingy;Orléans-Tours;Centre-Val de Loire;Oui;mfr;agri_unmfreo|mfr;2;1;2021-12-17;0451461U;0451403F;0451461U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19740276100013;0740276Y;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE CONTAMINE-SUR-ARVE;LYCEE PROFESSIONNEL AGRICOLE;8274P054674;actif;responsable_formateur;150 Route de la mairie 74130 Contamine-sur-Arve;Grenoble;Auvergne-Rhône-Alpes;Oui;agri;;3;1;2021-12-17;0740276Y;0740276Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19210036000036;0211800T;ETS PUB LOCAL ENS FORMATION PRO AGRI;CENTRE DE FROMATION D'APPRENTIS VITICOLE;2621P000821;actif;responsable_formateur;16 Avenue Charles Jaffelin 21200 Beaune;Dijon;Bourgogne-Franche-Comté;Oui;agri;agri;1;1;2021-12-17;0211800T;0211800T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77546377100011;0451464X;MAISON FAMILIAL RURAL D'EDUCAT D'ORIENTA;;24450222945;actif;responsable_formateur;7 Route de Darvoy 45150 Férolles;Orléans-Tours;Centre-Val de Loire;Oui;mfr;agri_unmfreo|mfr;1;1;2021-12-17;0451464X;0451464X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81987284700028;0841203B;MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION DE HAUT VAUCLUSE;;93840393884;actif;responsable_formateur;1 Route de Montsoleil 84500 Bollène;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;agri;;;1;2021-12-17;0841203B;0841180B;0841203B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19170087100012;0170087C;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE SAINTONGE;LEGTA GEORGES DESCLAUDE - SAINTES;5417P000517;actif;responsable;Rue Georges Desclaude 17100 Saintes;Poitiers;Nouvelle-Aquitaine;Oui;;agri;4;;2021-12-17;0170087C;0170087C;0171401F;0171574U;0171575V;0171576W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19442061800010;0442061B;NANTES TERRE ATLANTIQUE;;52440418844;actif;formateur;5 Rue de la Syonnière 44800 Saint-Herblain;Nantes;Pays de la Loire;Oui;agri;agri;2;1;2021-12-17;0442061B;0440395R;0442061B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80275703900010;0391212F;MAISON FAMILIALE RURALE D EDUCATION;;43390102539;actif;responsable_formateur;15 Hameau de Blégny 39110 Salins-les-Bains;Besançon;Bourgogne-Franche-Comté;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0391212F;0391212F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41461021200014;0611175W;CENTR FORMATION TECHNICIENS AGRICOLES;;25610010561;actif;responsable_formateur;25 Rue Pierre Neveu 61600 La Ferté Macé;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0611175W;0142418C;0611175W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19120937800071;0121507Y;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE RODEZ-LA-ROQUE;CFA DU NORD-OUEST AVEYRON;7312P001112;actif;responsable_formateur;Route d'Espalion 12850 Onet-le-Château;Toulouse;Occitanie;Oui;;agri;3;1;2021-12-17;0121507Y;0121507Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77770469300020;0351974F;MAISON FAMILIALE RURALE EDUCA ORIEN;;53350316335;actif;responsable_formateur;Rue des Pres Vonauds 35480 Guipry-Messac;Rennes;Bretagne;Oui;agri|mfr;agri_unmfreo|mfr;1;1;2021-12-17;0351974F;0351974F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19610790800028;0611130X;ETS PUBLIC LOCAL ENSEIGNEMENT FORMATION PROFESSIONNELLE AGRICOLE ALENCON SEES;CENTRE FORMATION APPRENTIS;2561P001061;actif;formateur;Avenue de Tonisvorst 61500 Sées;Normandie;Normandie;Oui;agri;agri;1;1;2021-12-17;0611130X;0611130X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41244868000014;0700958L;MAISON FAMILIALE RURALE D EDUCATION;;43700023570;actif;responsable_formateur;54 Blanzey 70220 Fougerolles-Saint-Valbert;Besançon;Bourgogne-Franche-Comté;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0700958L;0700958L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30272779700011;0021831E;ASS MAISONS FAMILIALES;;22020075802;actif;responsable_formateur;Rue de Beauregard 02260 Clairfontaine;Amiens;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0021831E;0021831E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19790768600046;0790768F;EPLEFPA TERRES ET PAYSAGES SUD DEUX-SEVRES;CTRE DEP FORMATION APPRENTIS AGRICOLE;5479P001579;actif;responsable_formateur;Route de la Roche (Melle) 79500 Melle;Poitiers;Nouvelle-Aquitaine;Oui;agri;;3;1;2021-12-17;0791046H;0790768F;0791046H;0791158E;0791159F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77796706800183;0190807Z;ASSOCIATION DEPARTEMENTALE DES PUPILLES DE L'ENSEIGNEMENT PUBLIC;CENTRE DE FORMATION D'APPRENTIS INCLUSIF NA;75190100919;actif;responsable_formateur;1580 Route de Lauthonie 19490 Sainte-Fortunade;Limoges;Nouvelle-Aquitaine;Oui;agri;agri;1;2;2021-12-17;0190807Z;0190807Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31758749100034;0595846J;ASS GESTION AIDE PROMO EQUIP ET SOCIAUX;;31590071859;actif;responsable_formateur;36 Allee Hélène Boucher 59118 Wambrechies;Lille;Hauts-de-France;Oui;agri;;;;2021-12-17;0595846J;0595846J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30761630000017;0623786D;FAMIL RURAL EDUC ORIENTAT ROLLANCOU;;31620049862;actif;responsable_formateur;Rollancourt;Lille;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0623786D;0623786D;0624364G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19360017800068;0360766M;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE CHATEAUROUX;CFAAD DE L'INDRE;2436P000436;actif;responsable_formateur;Route de Velles 36000 Châteauroux;Orléans-Tours;Centre-Val de Loire;Oui;agri;agri;2;1;2021-12-17;0360766M;0360017Y;0360766M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77775477100023;0351978K;MAISON FAMILIALE RURALE EDUCA ORIENTA;;53350241935;actif;responsable_formateur;4 Allée du Clos Sireuil 35250 Saint-Aubin-d'Aubigné;Rennes;Bretagne;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0351978K;0351978K;0352492U;0352868C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19711068700013;0711068A;EPLEFPA DE FONTAINES;LEGTA;2671P000671;actif;responsable;10 La Platiere 71150 Fontaines;Dijon;Bourgogne-Franche-Comté;Oui;;agri;3;;2021-12-17;0711068A;0711068A;0711103N;0711641Y;0711731W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38814408100014;0951830Y;ASS GESTION CTRE FORMA APPRENTIS ST-JEAN;;11950626395;actif;responsable_formateur;12bis Avenue de Catinat 95210 Saint-Gratien;Versailles;Île-de-France;Oui;;agri;;;2021-12-17;0951830Y;0951830Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35267239800034;0301330H;MAISON FAMILIALE RURALE PETITE CAMARGUE;;91300340030;actif;responsable_formateur;560 Route des Plages 30660 Gallargues-le-Montueux;Montpellier;Occitanie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0301330H;0301330H;0301633M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78362626000013;0595689N;INSTITUT DE GENECH;;31590008059;actif;responsable_formateur;Rue de la Libération 59242 Genech;Lille;Hauts-de-France;Oui;agri|cfa_ec;agri_cneap|cfa_ec;22;15;2021-12-17;0595689N;0593257V;0595689N;0596132V;0596194M;0596281G;0596312R;0596322B;0601194X;0623280D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13000772700071;0631819K;CHAMBRE DE COMMERCE ET D'INDUSTRIE PUY-DE-DOME CLERMONT AUVERGNE METROPOLE;CCI FORMATION;83630419163;actif;responsable_formateur;14 rue Jean Claret 63000 Clermont-Ferrand;Clermont-Ferrand;Auvergne-Rhône-Alpes;Oui;agri;;1;1;2021-12-17;0631819K;0631819K;0632047H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30304171900012;0801719J;MAISON FAMILIALE RURALE EDUCATION ORIENT;;22800018780;actif;responsable_formateur;Yzengremer;Amiens;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0801719J;0624192V;0801719J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19271016800019;0271016H;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE L'EURE;LEGTA DE CHAMBRAY;2327P001227;actif;responsable;Rue de Breteuil (Condé-sur-Iton) 27160 Mesnils-sur-Iton;Normandie;Normandie;Oui;agri;;2;;2021-12-17;0271016H;0271016H;0271473E;0271697Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
