Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
19530040500014;0530040F;LYCEE PROFESSIONEL PIERRE ET MARIE CURIE;;;actif;formateur;1 Rue Edouard Branly 53200 Château-Gontier-sur-Mayenne;Nantes;Pays de la Loire;Non;;greta;1;1;2021-12-17;0530040F;0530040F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19530013200014;0530013B;LYCEE PROFESSIONNEL ROBERT BURON;;;actif;formateur;39 Avenue Chanzy 53000 Laval;Nantes;Pays de la Loire;Non;;greta;1;2;2021-12-17;0530013B;0530013B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19492123500017;0492123S;LYCEE POLYVALENT JEAN MOULIN;;;actif;formateur;1 Boulevard Jean Moulin 49100 Angers;Nantes;Pays de la Loire;Non;;greta;1;1;2021-12-17;0492123S;0492123S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19490784600019;0490784L;LYCEE PROFESSIONNEL HENRI DUNANT;;;actif;inconnue;15 Rue de Haarlem 49100 Angers;Nantes;Pays de la Loire;Non;;greta;;;2021-12-17;0490784L;0490784L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19490020500015;0490054T;LYCEE POLYVALENT FERNAND RENAUDEAU - LYCEE DES METIERS DE LA CREATION ET DE LA MODE;;;actif;inconnue;Rue de la Tuilerie 49300 Cholet;Nantes;Pays de la Loire;Non;;greta;;;2021-12-17;0490054T;0490054T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19490013000015;0490013Y;LYCEE PROFESSIONNEL DE NARCE;;;actif;formateur;Route de Narce 49800 Loire-Authion;Nantes;Pays de la Loire;Non;;greta;1;1;2021-12-17;0490013Y;0440315D;0490013Y;0491937P;0492335X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19442095600022;0442095N;LYCEE POLYVALENT LA HERDRIE;;;actif;formateur;Rue de la Basse Lande 44115 Basse-Goulaine;Nantes;Pays de la Loire;Non;;greta;1;1;2021-12-17;0442095N;0442095N;0442574J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19441550100015;0441550W;LYCEE PROFESSIONNEL OLIVIER GUICHARD;;;actif;formateur;12 rue de la fauvette 44350 Guérande;Nantes;Pays de la Loire;Non;;greta;2;1;2021-12-17;0441550W;0441550W;0442574J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19440537900018;0440537V;LYCEE PROFESSIONNEL LES SAVARIERES;;;actif;formateur;5 Avenue de Glinde 44230 Saint-Sébastien-sur-Loire;Nantes;Pays de la Loire;Non;;greta;1;1;2021-12-17;0440537V;0440537V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19440315000015;0440315D;LYCEE PROFESSIONNEL ANDRE BOULLOCHE;;;actif;inconnue;32 Rue du Plessis 44600 Saint-Nazaire;Nantes;Pays de la Loire;Non;;greta;;;2021-12-17;0440315D;0440315D;0441975H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19440069300017;0440069L;LYCEE GEN ET TECHNOL ARISTIDE BRIAND;;;actif;formateur;10 Avenue Pierre de Coubertin 44600 Saint-Nazaire;Nantes;Pays de la Loire;Non;;greta;1;1;2021-12-17;0440069L;0440069L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19850028200035;0851313R;LYCEE PROFESSIONNEL EDOUARD BRANLY;GRETA-CFA DE VENDEE;52850232185;actif;responsable_formateur;5 Boulevard édouard branly 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Oui;;greta;4;;2021-12-17;0851313R;0851313R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
